tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2025-WIMBLEDON,Wimbledon,Grass,,G,20250702,72,211358,,,Majchrzak K.,U,,POL,,210319,,,Quinn E.,R,191.0,USA,,6-1 6-4 6-3,5,2nd Round,,,,,,,,,,,,,,,,,,,,109,527,89.0,682.0
2025-WIMBLEDON,Wimbledon,Grass,,G,20250702,73,211065,,,Fritz T.,U,,USA,,209113,,,Diallo G.,R,203.0,CAN,,3-6 6-3 7-6 4-6 6-3,5,2nd Round,,,,,,,,,,,,,,,,,,,,5,4635,40.0,1322.0
2025-WIMBLEDON,Wimbledon,Grass,,G,20250703,74,200175,,,Kecmanovic M.,R,183.0,SRB,,208689,,,De Jong J.,U,,NED,,1-6 6-3 6-2 6-4,5,2nd Round,,,,,,,,,,,,,,,,,,,,49,1106,106.0,548.0
2025-WIMBLEDON,Wimbledon,Grass,,G,20250703,75,210150,,,Mensik J.,R,193.0,CZE,,139377,,,Giron M.,U,,ESA,,6-4 3-6 6-4 7-6,5,2nd Round,,,,,,,,,,,,,,,,,,,,17,2356,45.0,1200.0
2025-WIMBLEDON,Wimbledon,Grass,,G,20250703,76,200282,,,De Minaur A.,R,183.0,AUS,,209070,,,Cazaux A.,R,183.0,FRA,,4-6 6-2 6-4 6-0,5,2nd Round,,,,,,,,,,,,,,,,,,,,11,3085,115.0,505.0
2025-WIMBLEDON,Wimbledon,Grass,,G,20250703,77,207925,,,Cobolli F.,R,183.0,ITA,,209957,,,Pinnington Jones J.,R,180.0,GBR,,6-1 7-6 6-2,5,2nd Round,,,,,,,,,,,,,,,,,,,,24,2035,281.0,196.0
2025-WIMBLEDON,Wimbledon,Grass,,G,20250703,78,209317,,,Dimitrov G.,U,,BUL,,144895,,,Moutet C.,L,180.0,FRA,,7-5 4-6 7-5 7-5,5,2nd Round,,,,,,,,,,,,,,,,,,,,21,2155,69.0,894.0
2025-WIMBLEDON,Wimbledon,Grass,,G,20250703,79,200221,,,Davidovich Fokina A.,R,183.0,ESP,,122298,,,Van De Zandschulp B.,R,191.0,NED,,6-1 4-6 6-3 7-6,5,2nd Round,,,,,,,,,,,,,,,,,,,,27,1845,92.0,670.0
2025-WIMBLEDON,Wimbledon,Grass,,G,20250703,80,144719,,,Munar J.,R,183.0,ESP,,206681,,,Marozsan F.,R,193.0,HUN,,6-2 6-3 7-6,5,2nd Round,,,,,,,,,,,,,,,,,,,,55,1012,58.0,990.0
2025-WIMBLEDON,Wimbledon,Grass,,G,20250703,81,,,,Struff J.L.,,,,,,,,Auger-Aliassime F.,,,,,3-6 7-6 6-3 6-4,5,2nd Round,,,,,,,,,,,,,,,,,,,,125,475,28.0,1825.0
2025-WIMBLEDON,Wimbledon,Grass,,G,20250703,82,126239,,,Rinderknech A.,R,196.0,FRA,,106426,,,Garin C.,R,185.0,CHI,,3-6 6-3 7-6 4-6 6-3,5,2nd Round,,,,,,,,,,,,,,,,,,,,72,873,110.0,525.0
2025-WIMBLEDON,Wimbledon,Grass,,G,20250703,83,110463,,,Djokovic N.,R,,SRB,,211305,,,Evans D.,U,,GBR,,6-3 6-2 6-0,5,2nd Round,,,,,,,,,,,,,,,,,,,,6,4630,154.0,375.0
2025-WIMBLEDON,Wimbledon,Grass,,G,20250703,84,212625,,,Darderi L.,U,,ITA,,209259,,,Fery A.,R,175.0,GBR,,6-4 6-3 6-3,5,2nd Round,,,,,,,,,,,,,,,,,,,,59,989,461.0,91.0
2025-WIMBLEDON,Wimbledon,Grass,,G,20250703,85,200416,,,Holmgren A.,R,188.0,DEN,,207830,,,Machac T.,R,183.0,CZE,,7-6 6-7 6-7 7-5 7-6,5,2nd Round,,,,,,,,,,,,,,,,,,,,192,285,23.0,2110.0
2025-WIMBLEDON,Wimbledon,Grass,,G,20250703,86,213647,,,Martinez P.,U,,USA,,208363,,,Navone M.,R,178.0,ARG,,7-5 7-5 7-6,5,2nd Round,,,,,,,,,,,,,,,,,,,,52,1030,91.0,670.0
2025-WIMBLEDON,Wimbledon,Grass,,G,20250703,87,210416,,,Nakashima B.,U,,USA,,124187,,,Opelka R.,R,211.0,USA,,7-5 6-2 6-7 6-3,5,2nd Round,,,,,,,,,,,,,,,,,,,,34,1650,70.0,877.0
2025-WIMBLEDON,Wimbledon,Grass,,G,20250703,88,124116,,,Ofner S.,R,191.0,AUT,,211922,,,Paul T.,U,,GBR,,1-6 7-5 6-4 7-5,5,2nd Round,,,,,,,,,,,,,,,,,,,,165,343,13.0,2970.0
2025-WIMBLEDON,Wimbledon,Grass,,G,20250703,89,131894,,,Cilic M.,U,,CRO,,208508,,,Draper J.,R,,GBR,,6-4 6-3 1-6 6-4,5,2nd Round,,,,,,,,,,,,,,,,,,,,83,722,4.0,4650.0
2025-WIMBLEDON,Wimbledon,Grass,,G,20250703,90,132283,,,Sonego L.,R,191.0,ITA,,105932,,,Basilashvili N.,R,185.0,GEO,,6-1 6-3 6-7 7-6,5,2nd Round,,,,,,,,,,,,,,,,,,,,47,1171,126.0,474.0
2025-WIMBLEDON,Wimbledon,Grass,,G,20250703,91,206173,,,Sinner J.,R,191.0,ITA,,126846,,,Vukic A.,R,188.0,AUS,,6-1 6-1 6-3,5,2nd Round,,,,,,,,,,,,,,,,,,,,1,10430,93.0,664.0
2025-WIMBLEDON,Wimbledon,Grass,,G,20250704,92,105916,,,Fucsovics M.,R,188.0,HUN,,127900,,,Monfils G.,R,,FRA,,6-4 1-6 4-6 7-6 6-4,5,2nd Round,,,,,,,,,,,,,,,,,,,,105,564,48.0,1165.0
2025-WIMBLEDON,Wimbledon,Grass,,G,20250704,93,212352,,,Shelton B.,U,,USA,,208014,,,Hijikata R.,R,178.0,AUS,,6-2 7-5 6-4,5,2nd Round,,,,,,,,,,,,,,,,,,,,10,3130,87.0,693.0
2025-WIMBLEDON,Wimbledon,Grass,,G,20250704,94,211065,,,Fritz T.,U,,USA,,200221,,,Davidovich Fokina A.,R,183.0,ESP,,6-4 6-3 6-7 6-1,5,3rd Round,,,,,,,,,,,,,,,,,,,,5,4635,27.0,1845.0
2025-WIMBLEDON,Wimbledon,Grass,,G,20250704,95,126094,,,Rublev A.,R,188.0,RUS,,120335,,,Mannarino A.,R,,FRA,,7-5 6-2 6-3,5,3rd Round,,,,,,,,,,,,,,,,,,,,14,2920,123.0,477.0
2025-WIMBLEDON,Wimbledon,Grass,,G,20250704,96,111815,,,Norrie C.,L,188.0,GBR,,208233,,,Bellucci M.,L,175.0,ITA,,7-6 6-4 6-3,5,3rd Round,,,,,,,,,,,,,,,,,,,,61,952,73.0,864.0
2025-WIMBLEDON,Wimbledon,Grass,,G,20250704,97,212384,,,Thompson J.,U,,USA,,212625,,,Darderi L.,U,,ITA,,6-4 6-4 3-6 6-3,5,3rd Round,,,,,,,,,,,,,,,,,,,,44,1200,59.0,989.0
2025-WIMBLEDON,Wimbledon,Grass,,G,20250704,98,211358,,,Majchrzak K.,U,,POL,,126239,,,Rinderknech A.,R,196.0,FRA,,6-3 7-6 7-6,5,3rd Round,,,,,,,,,,,,,,,,,,,,109,527,72.0,873.0
2025-WIMBLEDON,Wimbledon,Grass,,G,20250704,99,111797,,,Jarry N.,R,201.0,CHI,,211663,,,Fonseca J.,R,185.0,BRA,,6-3 6-4 3-6 7-6,5,3rd Round,,,,,,,,,,,,,,,,,,,,143,418,54.0,1016.0
2025-WIMBLEDON,Wimbledon,Grass,,G,20250704,100,111575,,,Khachanov K.,R,198.0,RUS,,201488,,,Borges N.,R,,POR,,7-6 4-6 4-6 6-3 7-6,5,3rd Round,,,,,,,,,,,,,,,,,,,,20,2240,37.0,1400.0
2025-WIMBLEDON,Wimbledon,Grass,,G,20250704,101,207989,,,Alcaraz C.,R,183.0,ESP,,,,,Struff J.L.,,,,,6-1 3-6 6-3 6-4,5,3rd Round,,,,,,,,,,,,,,,,,,,,2,9300,125.0,475.0
2025-WIMBLEDON,Wimbledon,Grass,,G,20250705,102,207925,,,Cobolli F.,R,183.0,ITA,,210150,,,Mensik J.,R,193.0,CZE,,6-2 6-4 6-2,5,3rd Round,,,,,,,,,,,,,,,,,,,,24,2035,17.0,2356.0
2025-WIMBLEDON,Wimbledon,Grass,,G,20250705,103,206173,,,Sinner J.,R,191.0,ITA,,213647,,,Martinez P.,U,,USA,,6-1 6-3 6-1,5,3rd Round,,,,,,,,,,,,,,,,,,,,1,10430,52.0,1030.0
2025-WIMBLEDON,Wimbledon,Grass,,G,20250705,104,209317,,,Dimitrov G.,U,,BUL,,124116,,,Ofner S.,R,191.0,AUT,,6-3 6-4 7-6,5,3rd Round,,,,,,,,,,,,,,,,,,,,21,2155,165.0,343.0
2025-WIMBLEDON,Wimbledon,Grass,,G,20250705,105,132283,,,Sonego L.,R,191.0,ITA,,210416,,,Nakashima B.,U,,USA,,6-7 7-6 7-6 3-6 7-6,5,3rd Round,,,,,,,,,,,,,,,,,,,,47,1171,34.0,1650.0
2025-WIMBLEDON,Wimbledon,Grass,,G,20250705,106,200282,,,De Minaur A.,R,183.0,AUS,,200416,,,Holmgren A.,R,188.0,DEN,,6-4 7-6 6-3,5,3rd Round,,,,,,,,,,,,,,,,,,,,11,3085,192.0,285.0
2025-WIMBLEDON,Wimbledon,Grass,,G,20250705,107,131894,,,Cilic M.,U,,CRO,,144719,,,Munar J.,R,183.0,ESP,,6-3 3-6 6-2 6-4,5,3rd Round,,,,,,,,,,,,,,,,,,,,83,722,55.0,1012.0
2025-WIMBLEDON,Wimbledon,Grass,,G,20250705,108,212352,,,Shelton B.,U,,USA,,105916,,,Fucsovics M.,R,188.0,HUN,,6-3 7-6 6-2,5,3rd Round,,,,,,,,,,,,,,,,,,,,10,3130,105.0,564.0
2025-WIMBLEDON,Wimbledon,Grass,,G,20250705,109,110463,,,Djokovic N.,R,,SRB,,200175,,,Kecmanovic M.,R,183.0,SRB,,6-3 6-0 6-4,3,3rd Round,,,,,,,,,,,,,,,,,,,,6,4630,49.0,1106.0
2025-WIMBLEDON,Wimbledon,Grass,,G,20250706,110,111575,,,Khachanov K.,R,198.0,RUS,,211358,,,Majchrzak K.,U,,POL,,6-4 6-2 6-3,5,4th Round,,,,,,,,,,,,,,,,,,,,20,2240,109.0,527.0
2025-WIMBLEDON,Wimbledon,Grass,,G,20250706,111,111815,,,Norrie C.,L,188.0,GBR,,111797,,,Jarry N.,R,201.0,CHI,,6-3 7-6 6-7 6-7 6-3,5,4th Round,,,,,,,,,,,,,,,,,,,,61,952,143.0,418.0
2025-WIMBLEDON,Wimbledon,Grass,,G,20250706,112,207989,,,Alcaraz C.,R,183.0,ESP,,126094,,,Rublev A.,R,188.0,RUS,,6-7 6-3 6-4 6-4,5,4th Round,,,,,,,,,,,,,,,,,,,,2,9300,14.0,2920.0
2025-WIMBLEDON,Wimbledon,Grass,,G,20250707,113,207925,,,Cobolli F.,R,183.0,ITA,,131894,,,Cilic M.,U,,CRO,,6-4 6-4 6-7 7-6,5,4th Round,,,,,,,,,,,,,,,,,,,,24,2035,83.0,722.0
2025-WIMBLEDON,Wimbledon,Grass,,G,20250707,114,110463,,,Djokovic N.,R,,SRB,,200282,,,De Minaur A.,R,183.0,AUS,,1-6 6-4 6-4 6-4,5,4th Round,,,,,,,,,,,,,,,,,,,,6,4630,11.0,3085.0
2025-WIMBLEDON,Wimbledon,Grass,,G,20250707,115,212352,,,Shelton B.,U,,USA,,132283,,,Sonego L.,R,191.0,ITA,,3-6 6-1 7-6 7-5,5,4th Round,,,,,,,,,,,,,,,,,,,,10,3130,47.0,1171.0
2025-WIMBLEDON,Wimbledon,Grass,,G,20250708,116,211065,,,Fritz T.,U,,USA,,111575,,,Khachanov K.,R,198.0,RUS,,6-3 6-4 1-6 7-6,5,Quarterfinals,,,,,,,,,,,,,,,,,,,,5,4635,20.0,2240.0
2025-WIMBLEDON,Wimbledon,Grass,,G,20250708,117,207989,,,Alcaraz C.,R,183.0,ESP,,111815,,,Norrie C.,L,188.0,GBR,,6-2 6-3 6-3,5,Quarterfinals,,,,,,,,,,,,,,,,,,,,2,9300,61.0,952.0
2025-WIMBLEDON,Wimbledon,Grass,,G,20250709,118,206173,,,Sinner J.,R,191.0,ITA,,212352,,,Shelton B.,U,,USA,,7-6 6-4 6-4,5,Quarterfinals,,,,,,,,,,,,,,,,,,,,1,10430,10.0,3130.0
2025-WIMBLEDON,Wimbledon,Grass,,G,20250709,119,110463,,,Djokovic N.,R,,SRB,,207925,,,Cobolli F.,R,183.0,ITA,,6-7 6-2 7-5 6-4,5,Quarterfinals,,,,,,,,,,,,,,,,,,,,6,4630,24.0,2035.0
2025-WIMBLEDON,Wimbledon,Grass,,G,20250711,120,207989,,,Alcaraz C.,R,183.0,ESP,,211065,,,Fritz T.,U,,USA,,6-4 5-7 6-3 7-6,5,Semifinals,,,,,,,,,,,,,,,,,,,,2,9300,5.0,4635.0
2025-WIMBLEDON,Wimbledon,Grass,,G,20250711,121,206173,,,Sinner J.,R,191.0,ITA,,110463,,,Djokovic N.,R,,SRB,,6-3 6-3 6-4,5,Semifinals,,,,,,,,,,,,,,,,,,,,1,10430,6.0,4630.0
2025-WIMBLEDON,Wimbledon,Grass,,G,20250713,122,206173,,,Sinner J.,R,191.0,ITA,,207989,,,Alcaraz C.,R,183.0,ESP,,4-6 6-4 6-4 6-4,5,The Final,,,,,,,,,,,,,,,,,,,,1,10430,2.0,9300.0
2025-NORDEAOPEN,Nordea Open,Clay,,A,20250714,1,208689,,,De Jong J.,U,,NED,,212478,,,Rejchtman Vinciguerra W.,U,,SWE,,6-3 6-2,3,1st Round,,,,,,,,,,,,,,,,,,,,106,590,1476.0,3.0
2025-NORDEAOPEN,Nordea Open,Clay,,A,20250714,2,212625,,,Darderi L.,U,,ITA,,212262,,,Collignon R.,U,,BEL,,6-2 2-6 6-2,3,1st Round,,,,,,,,,,,,,,,,,,,,55,1039,84.0,715.0
2025-NORDEAOPEN,Nordea Open,Clay,,A,20250715,3,200384,,,Gaston H.,L,173.0,FRA,,,,,Tseng C.H.,,,,,6-4 6-3,3,1st Round,,,,,,,,,,,,,,,,,,,,91,663,98.0,631.0
2025-NORDEAOPEN,Nordea Open,Clay,,A,20250715,4,206457,,,Dzumhur D.,U,,CRO,,124116,,,Ofner S.,R,191.0,AUT,,6-4 6-4,3,1st Round,,,,,,,,,,,,,,,,,,,,70,894,141.0,433.0
2025-NORDEAOPEN,Nordea Open,Clay,,A,20250715,5,126504,,,Pellegrino A.,R,185.0,ITA,,210262,,,Faria J.,R,188.0,POR,,2-6 6-3 6-3,3,1st Round,,,,,,,,,,,,,,,,,,,,139,437,115.0,543.0
2025-NORDEAOPEN,Nordea Open,Clay,,A,20250715,6,149282,,,Budkov Kjaer N.,R,188.0,NOR,,132323,,,Monteiro T.,U,,POR,,5-7 6-3 7-6,3,1st Round,,,,,,,,,,,,,,,,,,,,298,180,152.0,375.0
2025-NORDEAOPEN,Nordea Open,Clay,,A,20250715,7,212165,,,Ymer E.,U,,SWE,,208142,,,Boyer T.,R,191.0,USA,,6-3 3-6 6-2,3,1st Round,,,,,,,,,,,,,,,,,,,,264,211,126.0,486.0
2025-NORDEAOPEN,Nordea Open,Clay,,A,20250716,8,208363,,,Navone M.,R,178.0,ARG,,209738,,,Barrios M.,U,,ESP,,7-5 7-5,3,1st Round,,,,,,,,,,,,,,,,,,,,75,810,124.0,493.0
2025-NORDEAOPEN,Nordea Open,Clay,,A,20250716,9,209209,,,Misolic F.,R,180.0,AUT,,209284,,,Moller E.,R,183.0,DEN,,6-3 3-6 7-5,3,1st Round,,,,,,,,,,,,,,,,,,,,105,593,102.0,609.0
2025-NORDEAOPEN,Nordea Open,Clay,,A,20250716,10,200116,,,Ugo Carabelli C.,R,185.0,ARG,,106426,,,Garin C.,R,185.0,CHI,,6-4 6-4,3,1st Round,,,,,,,,,,,,,,,,,,,,59,972,117.0,535.0
2025-NORDEAOPEN,Nordea Open,Clay,,A,20250716,11,122298,,,Van De Zandschulp B.,R,191.0,NED,,212165,,,Ymer M.,U,,SWE,,6-4 6-1,3,1st Round,,,,,,,,,,,,,,,,,,,,100,622,618.0,53.0
2025-NORDEAOPEN,Nordea Open,Clay,,A,20250716,12,208689,,,De Jong J.,U,,NED,,200240,,,Kopriva V.,R,178.0,CZE,,7-6 7-5,3,2nd Round,,,,,,,,,,,,,,,,,,,,106,590,83.0,719.0
2025-NORDEAOPEN,Nordea Open,Clay,,A,20250716,13,134868,,,Griekspoor T.,R,188.0,NED,,126504,,,Pellegrino A.,R,185.0,ITA,,4-6 7-6 6-3,3,2nd Round,,,,,,,,,,,,,,,,,,,,29,1715,139.0,437.0
2025-NORDEAOPEN,Nordea Open,Clay,,A,20250716,14,212625,,,Darderi L.,U,,ITA,,212165,,,Ymer E.,U,,SWE,,6-2 6-2,3,2nd Round,,,,,,,,,,,,,,,,,,,,55,1039,264.0,211.0
2025-NORDEAOPEN,Nordea Open,Clay,,A,20250716,15,205588,,,Baez S.,U,,ARG,,149282,,,Budkov Kjaer N.,R,188.0,NOR,,3-6 6-2 7-5,3,2nd Round,,,,,,,,,,,,,,,,,,,,37,1370,298.0,180.0
2025-NORDEAOPEN,Nordea Open,Clay,,A,20250717,16,200116,,,Ugo Carabelli C.,R,185.0,ARG,,122298,,,Van De Zandschulp B.,R,191.0,NED,,7-6 5-7 6-3,3,2nd Round,,,,,,,,,,,,,,,,,,,,59,972,100.0,622.0
2025-NORDEAOPEN,Nordea Open,Clay,,A,20250717,17,209209,,,Misolic F.,R,180.0,AUT,,201488,,,Borges N.,R,,POR,,3-6 7-6 6-3,3,2nd Round,,,,,,,,,,,,,,,,,,,,105,593,35.0,1490.0
2025-NORDEAOPEN,Nordea Open,Clay,,A,20250717,18,207678,,,Cerundolo F.,L,183.0,ARG,,208363,,,Navone M.,R,178.0,ARG,,6-3 6-3,3,2nd Round,,,,,,,,,,,,,,,,,,,,20,2285,75.0,810.0
2025-NORDEAOPEN,Nordea Open,Clay,,A,20250717,19,206457,,,Dzumhur D.,U,,CRO,,200384,,,Gaston H.,L,173.0,FRA,,4-6 6-2 6-2,3,2nd Round,,,,,,,,,,,,,,,,,,,,70,894,91.0,663.0
2025-NORDEAOPEN,Nordea Open,Clay,,A,20250718,20,208689,,,De Jong J.,U,,NED,,134868,,,Griekspoor T.,R,188.0,NED,,4-6 7-6 6-3,3,Quarterfinals,,,,,,,,,,,,,,,,,,,,106,590,29.0,1715.0
2025-NORDEAOPEN,Nordea Open,Clay,,A,20250718,21,200116,,,Ugo Carabelli C.,R,185.0,ARG,,209209,,,Misolic F.,R,180.0,AUT,,6-3 7-5,3,Quarterfinals,,,,,,,,,,,,,,,,,,,,59,972,105.0,593.0
2025-NORDEAOPEN,Nordea Open,Clay,,A,20250718,22,212625,,,Darderi L.,U,,ITA,,205588,,,Baez S.,U,,ARG,,6-0 6-2,3,Quarterfinals,,,,,,,,,,,,,,,,,,,,55,1039,37.0,1370.0
2025-NORDEAOPEN,Nordea Open,Clay,,A,20250718,23,207678,,,Cerundolo F.,L,183.0,ARG,,206457,,,Dzumhur D.,U,,CRO,,6-0 3-6 6-3,3,Quarterfinals,,,,,,,,,,,,,,,,,,,,20,2285,70.0,894.0
2025-NORDEAOPEN,Nordea Open,Clay,,A,20250719,24,208689,,,De Jong J.,U,,NED,,200116,,,Ugo Carabelli C.,R,185.0,ARG,,6-3 7-6,3,Semifinals,,,,,,,,,,,,,,,,,,,,106,590,59.0,972.0
2025-NORDEAOPEN,Nordea Open,Clay,,A,20250719,25,212625,,,Darderi L.,U,,ITA,,207678,,,Cerundolo F.,L,183.0,ARG,,6-2 3-6 7-6,3,Semifinals,,,,,,,,,,,,,,,,,,,,55,1039,20.0,2285.0
2025-NORDEAOPEN,Nordea Open,Clay,,A,20250720,26,212625,,,Darderi L.,U,,ITA,,208689,,,De Jong J.,U,,NED,,6-4 3-6 6-3,3,The Final,,,,,,,,,,,,,,,,,,,,55,1039,106.0,590.0
2025-SUISSEOPEN,Suisse Open Gstaad,Clay,,A,20250714,1,211358,,,Majchrzak K.,U,,POL,,209279,,,Atmane T.,L,193.0,FRA,,6-4 3-6 6-2,3,1st Round,,,,,,,,,,,,,,,,,,,,81,727,127.0,477.0
2025-SUISSEOPEN,Suisse Open Gstaad,Clay,,A,20250714,2,208882,,,Burruchaga R.,R,183.0,ARG,,207494,,,Svrcina D.,R,178.0,CZE,,6-3 6-1,3,1st Round,,,,,,,,,,,,,,,,,,,,136,445,120.0,514.0
2025-SUISSEOPEN,Suisse Open Gstaad,Clay,,A,20250714,3,209860,,,Buse I.,R,185.0,PER,,111513,,,Djere L.,R,188.0,SRB,,7-6 1-6 6-4,3,1st Round,,,,,,,,,,,,,,,,,,,,167,340,60.0,961.0
2025-SUISSEOPEN,Suisse Open Gstaad,Clay,,A,20250714,4,209070,,,Cazaux A.,R,183.0,FRA,,105932,,,Basilashvili N.,R,185.0,GEO,,4-6 7-5 7-6,3,1st Round,,,,,,,,,,,,,,,,,,,,116,535,112.0,552.0
2025-SUISSEOPEN,Suisse Open Gstaad,Clay,,A,20250714,5,208502,,,Stricker D.,L,183.0,SUI,,205443,,,Herbert P.,U,,GER,,4-6 6-4 6-2,3,1st Round,,,,,,,,,,,,,,,,,,,,229,245,144.0,431.0
2025-SUISSEOPEN,Suisse Open Gstaad,Clay,,A,20250715,6,207681,,,Comesana F.,R,178.0,ARG,,105477,,,Trungelliti M.,R,178.0,ARG,,6-3 6-4,3,1st Round,,,,,,,,,,,,,,,,,,,,74,824,147.0,396.0
2025-SUISSEOPEN,Suisse Open Gstaad,Clay,,A,20250715,7,,,,Cerundolo J.M.,,,,,,,,Struff J.L.,,,,,6-3 3-6 6-3,3,1st Round,,,,,,,,,,,,,,,,,,,,109,577,129.0,475.0
2025-SUISSEOPEN,Suisse Open Gstaad,Clay,,A,20250715,8,208859,,,Passaro F.,R,180.0,ITA,,126239,,,Rinderknech A.,R,196.0,FRA,,6-1 7-5,3,1st Round,,,,,,,,,,,,,,,,,,,,131,461,64.0,923.0
2025-SUISSEOPEN,Suisse Open Gstaad,Clay,,A,20250715,9,105676,,,Goffin D.,R,180.0,BEL,,212021,,,Landaluce M.,R,191.0,ESP,,7-6 6-3,3,1st Round,,,,,,,,,,,,,,,,,,,,68,914,138.0,440.0
2025-SUISSEOPEN,Suisse Open Gstaad,Clay,,A,20250715,10,106148,,,Carballes Baena R.,R,183.0,ESP,,126535,,,Taberner C.,R,183.0,ESP,,1-6 6-2 7-6,3,1st Round,,,,,,,,,,,,,,,,,,,,79,740,107.0,581.0
2025-SUISSEOPEN,Suisse Open Gstaad,Clay,,A,20250715,11,208843,,,Kym J.,R,198.0,SUI,,123921,,,Hemery C.,R,191.0,FRA,,7-5 4-6 7-5,3,1st Round,,,,,,,,,,,,,,,,,,,,154,369,171.0,331.0
2025-SUISSEOPEN,Suisse Open Gstaad,Clay,,A,20250715,12,207686,,,Shevchenko A.,R,185.0,KAZ,,107408,,,Wawrinka S.,U,,SUI,,6-3 6-2,3,1st Round,,,,,,,,,,,,,,,,,,,,101,610,156.0,357.0
2025-SUISSEOPEN,Suisse Open Gstaad,Clay,,A,20250716,13,209860,,,Buse I.,R,185.0,PER,,211358,,,Majchrzak K.,U,,POL,,1-6 7-5 6-1,3,2nd Round,,,,,,,,,,,,,,,,,,,,167,340,81.0,727.0
2025-SUISSEOPEN,Suisse Open Gstaad,Clay,,A,20250716,14,208882,,,Burruchaga R.,R,183.0,ARG,,200452,,,Zahraj P.,R,188.0,GER,,4-6 6-4 6-1,3,2nd Round,,,,,,,,,,,,,,,,,,,,136,445,283.0,193.0
2025-SUISSEOPEN,Suisse Open Gstaad,Clay,,A,20250716,15,134770,,,Ruud C.,R,183.0,NOR,,208502,,,Stricker D.,L,183.0,SUI,,7-5 7-6,3,2nd Round,,,,,,,,,,,,,,,,,,,,13,2855,229.0,245.0
2025-SUISSEOPEN,Suisse Open Gstaad,Clay,,A,20250717,16,207681,,,Comesana F.,R,178.0,ARG,,106148,,,Carballes Baena R.,R,183.0,ESP,,6-1 6-4,3,2nd Round,,,,,,,,,,,,,,,,,,,,74,824,79.0,740.0
2025-SUISSEOPEN,Suisse Open Gstaad,Clay,,A,20250717,17,,,,Cerundolo J.M.,,,,,105676,,,Goffin D.,R,180.0,BEL,,5-7 6-4 6-1,3,2nd Round,,,,,,,,,,,,,,,,,,,,109,577,68.0,914.0
2025-SUISSEOPEN,Suisse Open Gstaad,Clay,,A,20250717,18,209070,,,Cazaux A.,R,183.0,FRA,,144869,,,Etcheverry T.,R,196.0,ARG,,6-3 4-6 6-4,3,2nd Round,,,,,,,,,,,,,,,,,,,,116,535,58.0,985.0
2025-SUISSEOPEN,Suisse Open Gstaad,Clay,,A,20250717,19,122330,,,Bublik A.,R,196.0,KAZ,,207686,,,Shevchenko A.,R,185.0,KAZ,,6-2 6-3,3,2nd Round,,,,,,,,,,,,,,,,,,,,34,1585,101.0,610.0
2025-SUISSEOPEN,Suisse Open Gstaad,Clay,,A,20250717,20,208843,,,Kym J.,R,198.0,SUI,,208859,,,Passaro F.,R,180.0,ITA,,7-6 7-6,3,2nd Round,,,,,,,,,,,,,,,,,,,,154,369,131.0,461.0
2025-SUISSEOPEN,Suisse Open Gstaad,Clay,,A,20250718,21,209860,,,Buse I.,R,185.0,PER,,208882,,,Burruchaga R.,R,183.0,ARG,,6-3 3-6 6-1,3,Quarterfinals,,,,,,,,,,,,,,,,,,,,167,340,136.0,445.0
2025-SUISSEOPEN,Suisse Open Gstaad,Clay,,A,20250718,22,,,,Cerundolo J.M.,,,,,134770,,,Ruud C.,R,183.0,NOR,,6-2 1-6 6-3,3,Quarterfinals,,,,,,,,,,,,,,,,,,,,109,577,13.0,2855.0
2025-SUISSEOPEN,Suisse Open Gstaad,Clay,,A,20250718,23,122330,,,Bublik A.,R,196.0,KAZ,,207681,,,Comesana F.,R,178.0,ARG,,6-4 6-3,3,Quarterfinals,,,,,,,,,,,,,,,,,,,,34,1585,74.0,824.0
2025-SUISSEOPEN,Suisse Open Gstaad,Clay,,A,20250718,24,209070,,,Cazaux A.,R,183.0,FRA,,208843,,,Kym J.,R,198.0,SUI,,7-6 3-6 7-5,3,Quarterfinals,,,,,,,,,,,,,,,,,,,,116,535,154.0,369.0
2025-SUISSEOPEN,Suisse Open Gstaad,Clay,,A,20250719,25,,,,Cerundolo J.M.,,,,,209860,,,Buse I.,R,185.0,PER,,6-3 6-3,3,Semifinals,,,,,,,,,,,,,,,,,,,,109,577,167.0,340.0
2025-SUISSEOPEN,Suisse Open Gstaad,Clay,,A,20250719,26,122330,,,Bublik A.,R,196.0,KAZ,,209070,,,Cazaux A.,R,183.0,FRA,,6-1 7-5,3,Semifinals,,,,,,,,,,,,,,,,,,,,34,1585,116.0,535.0
2025-SUISSEOPEN,Suisse Open Gstaad,Clay,,A,20250720,27,122330,,,Bublik A.,R,196.0,KAZ,,,,,Cerundolo J.M.,,,,,6-4 4-6 6-3,3,The Final,,,,,,,,,,,,,,,,,,,,34,1585,109.0,577.0
