date_fetched,fetched_at,event_id,ts_start,tourney,surface,p1,p2,wu,wv,bookmaker_id,bookmaker_name,p1_odds,p2_odds,p1_opening,p2_opening
2026-05-19,2026-05-19T06:22:32Z,bsnr7cXA,1779186600,"ATP - SINGLES: French Open (France) - Qualification, clay",clay,Faria J.,Dimitrov G.,faria-jaime,dimitrov-grigor,549,bet365.us,1.62,2.2,2.1,1.67
2026-05-19,2026-05-19T06:22:32Z,pKuSAuYo,1779188400,"ATP - SINGLES: French Open (France) - Qualification, clay",clay,Broady L.,Cadenasso G.,broady-liam,cadenasso-gianluca,549,bet365.us,3.5,1.29,2.75,1.4
2026-05-19,2026-05-19T06:22:32Z,KGvhqZN6,1779188400,"ATP - SINGLES: French Open (France) - Qualification, clay",clay,Choinski J.,Andrade A.,choinski-jan,andrade-andres,549,bet365.us,1.44,2.63,1.25,3.75
2026-05-19,2026-05-19T06:22:32Z,Of42HAG6,1779188400,"ATP - SINGLES: French Open (France) - Qualification, clay",clay,Fatic N.,Mikrut L.,fatic-nerman,mikrut-luka,549,bet365.us,1.83,1.83,2.25,1.57
2026-05-19,2026-05-19T06:22:32Z,dbadwhwQ,1779188400,"ATP - SINGLES: French Open (France) - Qualification, clay",clay,Giustino L.,Jacquet K.,giustino-lorenzo,jacquet-kyrian,549,bet365.us,3.0,1.36,2.63,1.44
2026-05-19,2026-05-19T06:22:32Z,U9GHaf8m,1779188400,"ATP - SINGLES: French Open (France) - Qualification, clay",clay,Rodesch C.,Riedi L.,rodesch-chris,riedi-leandro,549,bet365.us,1.91,1.8,1.73,2.0
2026-05-19,2026-05-19T06:22:32Z,8fn6hw1K,1779192000,"ATP - SINGLES: French Open (France) - Qualification, clay",clay,Herbert P.,Uchida K.,herbert-pierre-hugues,uchida-kaichi,549,bet365.us,1.14,5.5,1.14,5.5
2026-05-19,2026-05-19T06:22:32Z,AuGO6lwS,1779193800,"ATP - SINGLES: French Open (France) - Qualification, clay",clay,Lajal M.,Safiullin R.,lajal-mark,safiullin-roman,549,bet365.us,4.5,1.18,5.5,1.14
2026-05-19,2026-05-19T06:22:32Z,xfCNnTod,1779193800,"ATP - SINGLES: French Open (France) - Qualification, clay",clay,Moller E.,Skatov T.,moeller-elmer,skatov-timofey,549,bet365.us,1.44,2.63,1.53,2.38
2026-05-19,2026-05-19T06:22:32Z,EPv2zVLh,1779193800,"ATP - SINGLES: French Open (France) - Qualification, clay",clay,Nava E.,Bu Y.,nava-emilio,yunchaokete-bu,549,bet365.us,1.4,2.75,1.33,3.25
2026-05-19,2026-05-19T06:22:32Z,IJOcqQ4N,1779193800,"ATP - SINGLES: French Open (France) - Qualification, clay",clay,Sakamoto R.,Martinez P.,sakamoto-rei,martinez-pedro,549,bet365.us,1.73,2.0,1.57,2.25
2026-05-19,2026-05-19T06:22:32Z,hpqz9J2b,1779193800,"ATP - SINGLES: French Open (France) - Qualification, clay",clay,Schoolkate T.,Coppejans K.,schoolkate-tristan,coppejans-kimmer,549,bet365.us,3.0,1.36,2.5,1.5
2026-05-19,2026-05-19T06:22:32Z,4049AWw3,1779193800,"ATP - SINGLES: French Open (France) - Qualification, clay",clay,Schwaerzler J. J.,Chidekh C.,schwarzler-joel-josef,chidekh-clement,549,bet365.us,1.33,3.25,1.62,2.2
2026-05-19,2026-05-19T06:22:32Z,jPOZlUzn,1779193800,"ATP - SINGLES: French Open (France) - Qualification, clay",clay,Seyboth Wild T.,Hsu Y. H.,seyboth-wild-thiago,hsu-yu-hsiou,549,bet365.us,1.25,3.75,1.33,3.25
2026-05-19,2026-05-19T06:22:32Z,bkSsm85b,1779193800,"ATP - SINGLES: French Open (France) - Qualification, clay",clay,Ymer E.,Fery A.,ymer-elias,fery-arthur,549,bet365.us,3.0,1.36,2.75,1.4
2026-05-19,2026-05-19T06:22:32Z,OQSOhne3,1779199200,"ATP - SINGLES: French Open (France) - Qualification, clay",clay,Budkov Kjaer N.,Bailly G. A.,budkov-kjaer-nicolai,bailly-gilles-arnaud,549,bet365.us,1.22,4.0,1.22,4.0
2026-05-19,2026-05-19T06:22:32Z,2wg4YH9l,1779199200,"ATP - SINGLES: French Open (France) - Qualification, clay",clay,Kym J.,Gentzsch T.,kym-jerome,gentzsch-tom,549,bet365.us,1.73,2.0,1.83,1.83
2026-05-19,2026-05-19T06:22:32Z,0pJdCXig,1779199200,"ATP - SINGLES: French Open (France) - Qualification, clay",clay,Mayot H.,Barrios Vera T.,mayot-harold,barrios-vera-marcelo-tomas,549,bet365.us,4.0,1.22,6.0,1.13
2026-05-19,2026-05-19T06:22:32Z,WIQwVr3d,1779199200,"ATP - SINGLES: French Open (France) - Qualification, clay",clay,Pavlovic L.,Wendelken H.,pavlovic-luka,wendelken-harry,549,bet365.us,1.53,2.38,2.38,1.53
2026-05-19,2026-05-19T06:22:32Z,b1hrCqF7,1779179400,"ATP - SINGLES: Geneva (Switzerland), clay",clay,Popyrin A.,Tabur C.,popyrin-alexei,tabur-clement,549,bet365.us,1.36,3.2,1.44,2.75
2026-05-19,2026-05-19T06:22:32Z,nu0dLmhL,1779184800,"ATP - SINGLES: Geneva (Switzerland), clay",clay,Basavareddy N.,Munar J.,basavareddy-nishesh,munar-jaume,549,bet365.us,2.63,1.5,3.2,1.36
2026-05-19,2026-05-19T06:22:32Z,U1GHKvYq,1779190200,"ATP - SINGLES: Geneva (Switzerland), clay",clay,Brooksby J.,Ruud C.,brooksby-jenson,ruud-casper,549,bet365.us,6.0,1.13,7.0,1.1
2026-05-19,2026-05-19T06:22:32Z,O2lpwmlB,1779206400,"ATP - SINGLES: Geneva (Switzerland), clay",clay,Mannarino A.,Collignon R.,mannarino-adrian,collignon-raphael,549,bet365.us,9.0,1.07,6.0,1.13
2026-05-19,2026-05-19T06:22:32Z,2FEPII2d,1779211800,"ATP - SINGLES: Geneva (Switzerland), clay",clay,Djere L.,Cerundolo J. M.,djere-laslo,cerundolo-juan-manuel,549,bet365.us,2.0,1.8,2.1,1.73
2026-05-19,2026-05-19T06:22:32Z,hd9zYfC7,1779184800,"ATP - SINGLES: Hamburg (Germany), clay",clay,Cobolli F.,Buse I.,cobolli-flavio,buse-ignacio,549,bet365.us,1.53,2.5,1.57,2.38
2026-05-19,2026-05-19T06:22:32Z,ENcSMvp9,1779186600,"ATP - SINGLES: Hamburg (Germany), clay",clay,Darderi L.,Burruchaga R. A.,darderi-luciano,burruchaga-roman-andres,549,bet365.us,1.5,2.63,1.53,2.5
2026-05-19,2026-05-19T06:22:32Z,0jQkAaTi,1779186600,"ATP - SINGLES: Hamburg (Germany), clay",clay,Kovacevic A.,Gea A.,kovacevic-aleksandar,gea-arthur,549,bet365.us,2.1,1.73,2.1,1.73
2026-05-19,2026-05-19T06:22:32Z,Q3S5JQfE,1779190200,"ATP - SINGLES: Hamburg (Germany), clay",clay,Auger-Aliassime F.,Kopriva V.,auger-aliassime-felix,kopriva-vit,549,bet365.us,1.36,3.2,1.33,3.4
2026-05-19,2026-05-19T06:22:32Z,pzzAtKSi,1779192000,"ATP - SINGLES: Hamburg (Germany), clay",clay,Gaston H.,Khachanov K.,gaston-hugo,khachanov-karen,549,bet365.us,4.5,1.2,4.5,1.2
2026-05-19,2026-05-19T06:22:32Z,WtgMBEy8,1779195600,"ATP - SINGLES: Hamburg (Germany), clay",clay,Engel J.,Humbert U.,engel-justin,humbert-ugo,549,bet365.us,3.75,1.29,3.75,1.29
2026-05-19,2026-05-19T06:22:32Z,j1WfNNV6,1779197400,"ATP - SINGLES: Hamburg (Germany), clay",clay,Paul T.,Etcheverry T. M.,paul-tommy,etcheverry-tomas-martin,549,bet365.us,1.5,2.63,1.5,2.63
2026-05-19,2026-05-19T06:22:32Z,YujPZhGL,1779206400,"ATP - SINGLES: Hamburg (Germany), clay",clay,Altmaier D.,Shelton B.,altmaier-daniel,shelton-ben,549,bet365.us,3.0,1.4,4.0,1.25
2026-05-19,2026-05-19T06:22:32Z,UVBWWzb3,1779177600,"WTA - SINGLES: French Open (France) - Qualification, clay",clay,Giovannini L.,Guerrero Alvarez E.,giovannini-luisina,guerrero-alvarez-eva,549,bet365.us,1.25,3.75,1.2,4.33
2026-05-19,2026-05-19T06:22:32Z,Is5o9X5d,1779177600,"WTA - SINGLES: French Open (France) - Qualification, clay",clay,Krueger A.,Rouvroy M.,krueger-ashlyn,rouvroy-margaux,549,bet365.us,1.08,8.0,1.14,5.5
2026-05-19,2026-05-19T06:22:32Z,M5rbI5Jj,1779177600,"WTA - SINGLES: French Open (France) - Qualification, clay",clay,Ku Y.,Pliskova Ka.,ku-yeon-woo,pliskova-karolina,549,bet365.us,15.0,1.03,13.0,1.04
2026-05-19,2026-05-19T06:22:32Z,WY4I5SZp,1779177600,"WTA - SINGLES: French Open (France) - Qualification, clay",clay,Monnot A.,Bassols M.,monnot-amandine,bassols-ribera-marina,549,bet365.us,3.0,1.36,2.25,1.57
2026-05-19,2026-05-19T06:22:32Z,xtFFdkcU,1779177600,"WTA - SINGLES: French Open (France) - Qualification, clay",clay,Montgomery R.,Inglis M.,montgomery-robin,inglis-maddison,549,bet365.us,1.3,3.4,1.22,4.0
2026-05-19,2026-05-19T06:22:32Z,G4Z7keSk,1779177600,"WTA - SINGLES: French Open (France) - Qualification, clay",clay,Mpetshi Perricard D.,Andreescu B.,mpetshi-perricard,andreescu-bianca,549,bet365.us,19.0,1.02,19.0,1.02
2026-05-19,2026-05-19T06:22:32Z,I9gKPmRG,1779177600,"WTA - SINGLES: French Open (France) - Qualification, clay",clay,Riera J.,Samson L.,riera-julia,samsonova-laura,549,bet365.us,2.1,1.67,1.83,1.83
2026-05-19,2026-05-19T06:22:32Z,vPuUdwzG,1779177600,"WTA - SINGLES: French Open (France) - Qualification, clay",clay,Sebov K.,Hruncakova V.,sebov-katherine,hruncakova-viktoria-kuzmova,549,bet365.us,2.0,1.73,1.83,1.83
2026-05-19,2026-05-19T06:22:32Z,hliSxIrp,1779183000,"WTA - SINGLES: French Open (France) - Qualification, clay",clay,Brancaccio N.,Quevedo K.,brancaccio-nuria,quevedo-kaitlin,549,bet365.us,3.25,1.33,3.4,1.3
2026-05-19,2026-05-19T06:22:32Z,WEbI0thl,1779183000,"WTA - SINGLES: French Open (France) - Qualification, clay",clay,Juvan K.,Siskova A.,juvan-kaja,siskova-anna,549,bet365.us,1.5,2.5,1.53,2.38
2026-05-19,2026-05-19T06:22:32Z,fZ4v8OaE,1779183000,"WTA - SINGLES: French Open (France) - Qualification, clay",clay,Kostovic T.,Mandlik E.,kostovic-teodora,mandlik-elizabeth,549,bet365.us,1.36,3.0,1.5,2.5
2026-05-19,2026-05-19T06:22:32Z,dI5drvLM,1779183000,"WTA - SINGLES: French Open (France) - Qualification, clay",clay,Maristany G.,Belgraver J.,maristany-zuleta-de-reales-guiomar,belgraver-julie,549,bet365.us,1.22,4.0,1.29,3.5
2026-05-19,2026-05-19T06:22:32Z,rHMqCFvR,1779183000,"WTA - SINGLES: French Open (France) - Qualification, clay",clay,Sun L.,Ma Y.,radovcic-lulu,ma-yexin,549,bet365.us,1.17,5.0,1.17,5.0
2026-05-19,2026-05-19T06:22:32Z,nX1HQEgK,1779183000,"WTA - SINGLES: French Open (France) - Qualification, clay",clay,Vandromme J.,Ito A.,vandromme-jeline,ito-aoi,549,bet365.us,1.11,6.5,1.13,6.0
2026-05-19,2026-05-19T06:22:32Z,xKJyEyAE,1779188400,"WTA - SINGLES: French Open (France) - Qualification, clay",clay,Akli A.,Kawa K.,akli-ayana,kawa-katarzyna,549,bet365.us,5.0,1.17,3.75,1.25
2026-05-19,2026-05-19T06:22:32Z,ObvjxWZr,1779188400,"WTA - SINGLES: French Open (France) - Qualification, clay",clay,Fruhvirtova L.,Havlickova L.,fruhvirtova-linda,havlickova-lucie,549,bet365.us,1.91,1.8,2.0,1.73
2026-05-19,2026-05-19T06:22:32Z,ADRkjYH7,1779188400,"WTA - SINGLES: French Open (France) - Qualification, clay",clay,Pigossi L.,Liu C.,pigossi-laura,liu-claire,549,bet365.us,3.4,1.3,4.5,1.18
2026-05-19,2026-05-19T06:22:32Z,2qAvVESF,1779188400,"WTA - SINGLES: French Open (France) - Qualification, clay",clay,Ponchet J.,Hon P.,ponchet-jessika,hon-priscilla,549,bet365.us,1.36,3.0,1.53,2.38
2026-05-19,2026-05-19T06:22:32Z,fwFV2B1D,1779188400,"WTA - SINGLES: French Open (France) - Qualification, clay",clay,Semenistaja D.,Shymanovich I.,semenistaja-darja,shymanovich-iryna,549,bet365.us,1.4,2.75,1.44,2.63
2026-05-19,2026-05-19T06:22:32Z,dSzz2GbT,1779188400,"WTA - SINGLES: French Open (France) - Qualification, clay",clay,Vidmanova D.,Gao X.,vidmanova-darja,gao-xinyu,549,bet365.us,1.29,3.5,1.33,3.25
2026-05-19,2026-05-19T06:22:32Z,pQC8jsCj,1779188400,"WTA - SINGLES: French Open (France) - Qualification, clay",clay,Zavatska K.,Zhao C.,zavatska-katarina,zhao-carol,549,bet365.us,1.11,6.5,1.13,6.0
2026-05-19,2026-05-19T06:22:32Z,AoFi2gTh,1779193800,"WTA - SINGLES: French Open (France) - Qualification, clay",clay,Brace C.,Timofeeva M.,brace-cadence,timofeeva-maria,549,bet365.us,9.0,1.07,8.0,1.08
2026-05-19,2026-05-19T06:22:32Z,S4fPGhrn,1779193800,"WTA - SINGLES: French Open (France) - Qualification, clay",clay,Burillo Escorihuela I.,Tomova V.,burillo-escorihuela-irene,tomova-viktoriya,549,bet365.us,3.4,1.3,4.0,1.22
2026-05-19,2026-05-19T06:22:32Z,AqjCR9d4,1779193800,"WTA - SINGLES: French Open (France) - Qualification, clay",clay,Kokkinis T.,Hunter S.,kokkinis-tahlia,sanders-storm,549,bet365.us,5.0,1.17,5.5,1.14
2026-05-19,2026-05-19T06:22:32Z,hQAvDAsB,1779193800,"WTA - SINGLES: French Open (France) - Qualification, clay",clay,Kudermetova P.,Koevermans A.,kudermetova-polina,koevermans-anouk,549,bet365.us,1.4,2.75,1.44,2.63
2026-05-19,2026-05-19T06:22:32Z,d2Da0Xc5,1779193800,"WTA - SINGLES: French Open (France) - Qualification, clay",clay,Masarova R.,Carle M. L.,masarova-rebeka,carle-maria-lourdes,549,bet365.us,1.18,4.5,1.14,5.5
2026-05-19,2026-05-19T06:22:32Z,jNiSNReT,1779197400,"WTA - SINGLES: French Open (France) - Qualification, clay",clay,Mladenovic K.,Wang Xiy.,mladenovic-kristina,wang-xiyu,549,bet365.us,9.0,1.07,7.0,1.1
2026-05-19,2026-05-19T06:22:32Z,UZPZgGIr,1779199200,"WTA - SINGLES: French Open (France) - Qualification, clay",clay,Bronzetti L.,Lepchenko V.,bronzetti-lucia,lepchenko-varvara,549,bet365.us,1.33,3.25,1.44,2.63
2026-05-19,2026-05-19T06:22:32Z,xYGq4Fbt,1779199200,"WTA - SINGLES: French Open (France) - Qualification, clay",clay,Jorge F.,You X.,jorge-francisca,you-xiaodi,549,bet365.us,1.8,1.91,1.83,1.83
2026-05-19,2026-05-19T06:22:32Z,0jEnBlCN,1779199200,"WTA - SINGLES: French Open (France) - Qualification, clay",clay,Sramkova R.,Cross K.,sramkova-rebecca,cross-kayla,549,bet365.us,1.18,4.5,1.17,5.0
2026-05-19,2026-05-19T06:22:32Z,tUNUcPJG,1779199200,"WTA - SINGLES: French Open (France) - Qualification, clay",clay,Stefanini L.,Charaeva A.,stefanini-lucrezia,charaeva-alina,549,bet365.us,6.0,1.13,4.0,1.22
2026-05-19,2026-05-19T06:22:32Z,hfWtwGoR,1779184800,"WTA - SINGLES: Rabat (Morocco), clay",clay,Jones F.,Kotliar Y.,jones-francesca,kotliar-yelyzaveta,549,bet365.us,1.07,9.0,1.07,9.0
2026-05-19,2026-05-19T06:22:32Z,QP1pngOs,1779184800,"WTA - SINGLES: Rabat (Morocco), clay",clay,Nahimana S.,Tomljanovic A.,nahimana-sada,tomljanovic-ajla,549,bet365.us,4.33,1.22,4.33,1.22
2026-05-19,2026-05-19T06:22:32Z,niQdpP1U,1779184800,"WTA - SINGLES: Rabat (Morocco), clay",clay,Tjen J.,Hennemann C. W.,tjen-janice,hennemann-caijsa-wilda,549,bet365.us,1.5,2.63,1.44,2.75
2026-05-19,2026-05-19T06:22:32Z,UgGEiF0K,1779190200,"WTA - SINGLES: Rabat (Morocco), clay",clay,Kabbaj Y.,Cengiz B.,kabbaj-yasmine,cengiz-berfu,549,bet365.us,2.75,1.44,4.0,1.25
2026-05-19,2026-05-19T06:22:32Z,djLKVXw1,1779190200,"WTA - SINGLES: Rabat (Morocco), clay",clay,Martincova T.,Osorio C.,martincova-tereza,osorio-serrano-maria-camila,549,bet365.us,5.0,1.17,4.33,1.22
2026-05-19,2026-05-19T06:22:32Z,AT3E26Hb,1779190200,"WTA - SINGLES: Rabat (Morocco), clay",clay,Zaar L.,Bouzas Maneiro J.,zaar-lisa,bouzas-maneiro-jessica,549,bet365.us,3.5,1.3,3.75,1.29
2026-05-19,2026-05-19T06:22:32Z,OxNCXg9l,1779195600,"WTA - SINGLES: Rabat (Morocco), clay",clay,Arango E.,Seidel E.,arango-emiliana,seidel-ella,549,bet365.us,2.1,1.73,2.1,1.73
2026-05-19,2026-05-19T06:22:32Z,6JsuJffe,1779195600,"WTA - SINGLES: Rabat (Morocco), clay",clay,El Jardi D.,Maria T.,el-jardi-diae,maria-tatjana,549,bet365.us,17.0,1.02,15.0,1.03
2026-05-19,2026-05-19T06:22:32Z,4GOSTB8D,1779195600,"WTA - SINGLES: Rabat (Morocco), clay",clay,Starodubtseva Y.,Fita Boluda A.,starodubtsewa-yulia,fita-boluda-angela,549,bet365.us,1.22,4.33,1.13,6.0
2026-05-19,2026-05-19T06:22:32Z,pOoP7n8F,1779179400,"WTA - SINGLES: Strasbourg (France), clay",clay,Parry D.,Raducanu E.,parry-diane,raducanu-emma,549,bet365.us,1.91,1.91,2.38,1.57
2026-05-19,2026-05-19T06:22:32Z,zPzQFQxI,1779179400,"WTA - SINGLES: Strasbourg (France), clay",clay,Zhang S.,Bucsa C.,zhang-shuai,bucsa-cristina,549,bet365.us,2.2,1.67,2.3,1.62
2026-05-19,2026-05-19T06:22:32Z,YXe0O9A7,1779184800,"WTA - SINGLES: Strasbourg (France), clay",clay,Li A.,Alexandrova E.,li-ann,alexandrova-ekaterina,549,bet365.us,1.8,2.0,1.91,1.91
2026-05-19,2026-05-19T06:22:32Z,t6awnkJD,1779184800,"WTA - SINGLES: Strasbourg (France), clay",clay,Stearns P.,Kasatkina D.,stearns-peyton,kasatkina-daria,549,bet365.us,2.0,1.8,1.91,1.91
2026-05-19,2026-05-19T06:22:32Z,MLSOXbb3,1779190200,"WTA - SINGLES: Strasbourg (France), clay",clay,Frech M.,Fernandez L.,frech-magdalena,fernandez-leylah-annie,549,bet365.us,3.0,1.4,3.2,1.36
2026-05-19,2026-05-19T06:22:32Z,rTSnpUQj,1779204600,"WTA - SINGLES: Strasbourg (France), clay",clay,Mboko V.,Boisson L.,mboko-victoria,boisson-lois,549,bet365.us,1.36,3.2,1.33,3.4
2026-05-20,2026-05-20T06:22:09Z,URuwAe6d,1779264000,"ATP - SINGLES: French Open (France) - Qualification, clay",clay,De Jong J.,Draxl L.,de-jong-jesper,draxl-liam,549,bet365.us,1.25,3.75,1.36,3.0
2026-05-20,2026-05-20T06:22:09Z,ELKnejUN,1779264000,"ATP - SINGLES: French Open (France) - Qualification, clay",clay,Diaz Acosta F.,Bertola R.,diaz-acosta-facundo,bertola-remy,549,bet365.us,1.18,4.5,1.33,3.25
2026-05-20,2026-05-20T06:22:09Z,hSH4HKUs,1779264000,"ATP - SINGLES: French Open (France) - Qualification, clay",clay,Faurel T.,Clarke J.,faurel-thomas,clarke-jay,549,bet365.us,3.0,1.36,2.63,1.44
2026-05-20,2026-05-20T06:22:09Z,8Mp6I6Er,1779264000,"ATP - SINGLES: French Open (France) - Qualification, clay",clay,Holmgren A.,Jade D.,holmgren-august,jade-daniel,549,bet365.us,1.18,4.5,1.17,5.0
2026-05-20,2026-05-20T06:22:09Z,S82eyPoC,1779264000,"ATP - SINGLES: French Open (France) - Qualification, clay",clay,Pellegrino A.,Harris L.,pellegrino-andrea,harris-lloyd,549,bet365.us,1.36,3.0,1.62,2.2
2026-05-20,2026-05-20T06:22:09Z,KUHKo0J8,1779264000,"ATP - SINGLES: French Open (France) - Qualification, clay",clay,Sakellaridis S.,Cecchinato M.,sakellaridis-stefanos,cecchinato-marco,549,bet365.us,2.1,1.67,2.0,1.73
2026-05-20,2026-05-20T06:22:09Z,vPuefhS8,1779264000,"ATP - SINGLES: French Open (France) - Qualification, clay",clay,Svrcina D.,Gomez F. A.,svrcina-dalibor,gomez-federico-agustin,549,bet365.us,1.25,3.75,1.3,3.4
2026-05-20,2026-05-20T06:22:09Z,dAPBQBRG,1779264000,"ATP - SINGLES: French Open (France) - Qualification, clay",clay,Zheng M.,Travaglia S.,zheng-michael,travaglia-stefano,549,bet365.us,2.1,1.67,2.5,1.5
2026-05-20,2026-05-20T06:22:09Z,nRtuOAZa,1779269400,"ATP - SINGLES: French Open (France) - Qualification, clay",clay,Blanchet U.,Llamas Ruiz P.,blanchet-ugo,llamas-ruiz-pablo,549,bet365.us,4.5,1.18,3.75,1.25
2026-05-20,2026-05-20T06:22:09Z,SOdNFXOk,1779269400,"ATP - SINGLES: French Open (France) - Qualification, clay",clay,Boscardin Dias P.,Galarneau A.,boscardin-dias-pedro,galarneau-alexis,549,bet365.us,1.67,2.1,1.83,1.83
2026-05-20,2026-05-20T06:22:09Z,WnzzP5xp,1779269400,"ATP - SINGLES: French Open (France) - Qualification, clay",clay,Bueno G.,Sachko V.,bueno-gonzalo,sachko-vitaliy,549,bet365.us,1.73,2.0,1.73,2.0
2026-05-20,2026-05-20T06:22:09Z,jFsSYRmI,1779269400,"ATP - SINGLES: French Open (France) - Qualification, clay",clay,Cina F.,Tomic B.,cina-federico,tomic-bernard,549,bet365.us,1.18,4.5,1.29,3.5
2026-05-20,2026-05-20T06:22:09Z,QqGhcIRj,1779269400,"ATP - SINGLES: French Open (France) - Qualification, clay",clay,Glinka D.,Prado Angelo J. C.,glinka-daniil,prado-angelo-juan-carlos,549,bet365.us,2.5,1.5,2.63,1.44
2026-05-20,2026-05-20T06:22:09Z,2ihPbcYi,1779273000,"ATP - SINGLES: French Open (France) - Qualification, clay",clay,Samuel T.,Goffin D.,samuel-toby,goffin-david,549,bet365.us,1.73,2.0,1.62,2.2
2026-05-20,2026-05-20T06:22:09Z,63qx7a2s,1779274800,"ATP - SINGLES: French Open (France) - Qualification, clay",clay,Faria J.,Smith C.,faria-jaime,colton-smith,549,bet365.us,1.25,3.75,1.3,3.4
2026-05-20,2026-05-20T06:22:09Z,fV8st4Cr,1779274800,"ATP - SINGLES: French Open (France) - Qualification, clay",clay,Gaubas V.,Reis Da Silva J.,gaubas-vilius,reis-da-silva-joao-lucas,549,bet365.us,1.29,3.5,1.36,3.0
2026-05-20,2026-05-20T06:22:09Z,Sl2nG6vQ,1779274800,"ATP - SINGLES: French Open (France) - Qualification, clay",clay,Heide G.,Rodionov J.,heide-gustavo,rodionov-jurij,549,bet365.us,1.4,2.75,1.44,2.63
2026-05-20,2026-05-20T06:22:09Z,KEiwpDDG,1779274800,"ATP - SINGLES: French Open (France) - Qualification, clay",clay,Moro Canas A.,Neumayer L.,moro-canas-alejandro,neumayer-lukas,549,bet365.us,3.0,1.36,2.75,1.4
2026-05-20,2026-05-20T06:22:09Z,p0we9xGc,1779274800,"ATP - SINGLES: French Open (France) - Qualification, clay",clay,Rocha H.,Gojo B.,rocha-henrique,gojo-borna,549,bet365.us,1.53,2.38,1.53,2.38
2026-05-20,2026-05-20T06:22:09Z,2i03q7QN,1779274800,"ATP - SINGLES: French Open (France) - Qualification, clay",clay,Wong C.,Kolar Z.,wong-chak-lam-coleman,kolar-zdenek,549,bet365.us,2.5,1.5,2.5,1.5
2026-05-20,2026-05-20T06:22:09Z,hKwm1The,1779280200,"ATP - SINGLES: French Open (France) - Qualification, clay",clay,Cadenasso G.,Riedi L.,cadenasso-gianluca,riedi-leandro,549,bet365.us,2.38,1.53,1.91,1.8
2026-05-20,2026-05-20T06:22:09Z,tYPfuqqR,1779280200,"ATP - SINGLES: French Open (France) - Qualification, clay",clay,Dodig M.,Dellien H.,dodig-matej,dellien-hugo,549,bet365.us,2.75,1.4,2.5,1.5
2026-05-20,2026-05-20T06:22:09Z,bHYZ6bPG,1779280200,"ATP - SINGLES: French Open (France) - Qualification, clay",clay,Fatic N.,Jacquet K.,fatic-nerman,jacquet-kyrian,549,bet365.us,2.38,1.53,3.4,1.3
2026-05-20,2026-05-20T06:22:09Z,lbZZlfvC,1779280200,"ATP - SINGLES: French Open (France) - Qualification, clay",clay,Fery A.,Martinez P.,fery-arthur,martinez-pedro,549,bet365.us,2.25,1.57,2.25,1.57
2026-05-20,2026-05-20T06:22:09Z,x6fdoHAO,1779280200,"ATP - SINGLES: French Open (France) - Qualification, clay",clay,Maestrelli F.,Carballes Baena R.,maestrelli-francesco,carballes-baena-roberto,549,bet365.us,2.63,1.44,2.1,1.67
2026-05-20,2026-05-20T06:22:09Z,xd5ySmR0,1779280200,"ATP - SINGLES: French Open (France) - Qualification, clay",clay,Molcan A.,Gill F.,molcan-alex,gill-felix,549,bet365.us,1.22,4.0,1.29,3.5
2026-05-20,2026-05-20T06:22:09Z,nHJKcOMq,1779280200,"ATP - SINGLES: French Open (France) - Qualification, clay",clay,Nava E.,Seyboth Wild T.,nava-emilio,seyboth-wild-thiago,549,bet365.us,1.44,2.63,1.44,2.63
2026-05-20,2026-05-20T06:22:09Z,b5lVhjro,1779283800,"ATP - SINGLES: French Open (France) - Qualification, clay",clay,Choinski J.,Herbert P.,choinski-jan,herbert-pierre-hugues,549,bet365.us,1.4,2.75,1.62,2.2
2026-05-20,2026-05-20T06:22:09Z,x6Ge7ul3,1779285600,"ATP - SINGLES: French Open (France) - Qualification, clay",clay,Budkov Kjaer N.,Gentzsch T.,budkov-kjaer-nicolai,gentzsch-tom,549,bet365.us,1.33,3.25,1.33,3.25
2026-05-20,2026-05-20T06:22:09Z,AwmTioWP,1779285600,"ATP - SINGLES: French Open (France) - Qualification, clay",clay,Pavlovic L.,Barrios Vera T.,pavlovic-luka,barrios-vera-marcelo-tomas,549,bet365.us,3.0,1.36,3.4,1.3
2026-05-20,2026-05-20T06:22:09Z,l6B6RrJD,1779285600,"ATP - SINGLES: French Open (France) - Qualification, clay",clay,Schoolkate T.,Blanch Dar.,schoolkate-tristan,blanch-darwin,549,bet365.us,2.2,1.62,2.2,1.62
2026-05-20,2026-05-20T06:22:09Z,hvUtNAFE,1779285600,"ATP - SINGLES: French Open (France) - Qualification, clay",clay,Schwaerzler J. J.,Safiullin R.,schwarzler-joel-josef,safiullin-roman,549,bet365.us,2.25,1.57,2.25,1.57
2026-05-20,2026-05-20T06:22:09Z,pfSJQCM8,1779265800,"ATP - SINGLES: Geneva (Switzerland), clay",clay,Tsitsipas S.,Tien L.,tsitsipas-stefanos,tien-learner,549,bet365.us,1.5,2.63,1.53,2.5
2026-05-20,2026-05-20T06:22:09Z,MXWWYLvB,1779267600,"ATP - SINGLES: Geneva (Switzerland), clay",clay,Norrie C.,Navone M.,norrie-cameron,navone-mariano,549,bet365.us,2.1,1.73,2.1,1.73
2026-05-20,2026-05-20T06:22:09Z,KYmi3Tng,1779271200,"ATP - SINGLES: Geneva (Switzerland), clay",clay,Fritz T.,Popyrin A.,fritz-taylor,popyrin-alexei,549,bet365.us,1.8,2.0,1.67,2.2
